activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_p1_var_mean,price_p1_var_std,price_p1_var_min,price_p1_var_max,price_p2_var_mean,price_p2_var_std,price_p2_var_min,price_p2_var_max,price_p3_var_mean,price_p3_var_std,price_p3_var_min,price_p3_var_max,price_p1_fix_mean,price_p1_fix_std,price_p1_fix_min,price_p1_fix_max,price_p2_fix_mean,price_p2_fix_std,price_p2_fix_min,price_p2_fix_max,price_p3_fix_mean,price_p3_fix_std,price_p3_fix_min,price_p3_fix_max,price_p1_var_change,price_p2_var_change,price_p3_var_change,price_p1_fix_change,price_p2_fix_change,price_p3_fix_change,price_energy_peak_offpeak_spread,price_p1_var_max_monthly_move,tenure_years,months_to_end,months_to_renewal,months_since_modif,lifespan_years,cons_per_product,recent_cons_ratio,net_margin_per_cons,is_dual_fuel,has_forecast_bill,churn
kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,4792.0,0.0,0.0,,,,,719.4,0.0,0.0,0.0,0.144039,0.0,45.80687796,0.0,0.0,19.42,19.42,1,60.0,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0.15000933333333333,0.0032195870523840093,0.144524,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26693036,5.908391611818393e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007920999999999984,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.15000933333333333,0.004461999999999994,4.054757015742642,11.366622864651774,-0.5913272010512484,2.0039421813403417,4.054757015742642,4792.0,0.0,0.012520868113522538,0,0,0
missing,,7950.0,0.0,1100.0,,,,,856.81,1100.0,0.0,132.16,0.1152369999999999,0.100123,40.9390266,0.0,113.82,20.0,20.0,1,94.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.01,0.12397108333333334,0.0044593907137498974,0.118238,0.127566,0.10377791666666665,0.0020464959168976574,0.101259,0.105428,0.07359316666666667,0.0002867592697505647,0.073433,0.074205,40.648679099999995,0.19316403847907618,40.56596939999999,41.0622186,24.41142674,0.1677993284170349,24.33957804,24.77066364,16.29280296,0.15511697340705263,16.22638296,16.62488856,-0.009328000000000017,-0.0036469999999999975,0.0007179999999999964,0.4962492000000083,0.4310829599999977,0.3984998399999995,0.020193166666666693,0.008161000000000015,6.250513347022587,9.00131406044678,-2.9894875164257555,75.0,6.250513347022587,7950.0,1.6603773584905661,0.011825157232704404,0,0,0
apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1856956.0,41883.0,164355.0,,,,,3074.16,0.0,0.0,99.05,0.1152369999999999,0.100123,40.606701,1.0,0.0,43.44,43.44,2,487.42,5,ldkssxwpmemidmecebumciepifcamkci,29.0,0.10416750000000001,0.048800620814791806,0.0,0.127566,0.08685791666666666,0.04060901395561052,0.0,0.105428,0.06128999999999999,0.02862928885853532,0.0,0.074205,33.81855169999999,15.796692809218458,0.0,40.728885,20.29112902,9.478014752686532,0.0,24.43733004,13.52741968,6.318676658615671,0.0,16.29155496,-0.009328000000000017,-0.0036469999999999975,0.0007179999999999964,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.01730958333333335,0.119405,5.281314168377824,8.639947437582128,-3.2851511169513796,63.370565045992116,5.281314168377824,928478.0,1.0620930167435307,0.00026248333293842183,1,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,324.0,0.0,0.0,,,,,8.32,0.0,0.0,1.08,0.14317,0.0,44.31137796,0.0,0.0,18.62,18.62,2,1.27,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0.1474783333333333,0.002253826456710777,0.145047,0.1502109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34100546,0.09154357412739532,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005163999999999891,0.0,0.0,0.17777879999999868,0.0,0.0,0.1474783333333333,0.0034209999999999796,6.485968514715948,6.176084099868594,-5.781865965834428,7.3258869908015765,6.485968514715948,162.0,0.0,0.003919753086419753,0,0,1
missing,usilxuppasemubllopkaafesmlibmsdf,2103.0,0.0,0.0,,,,,355.17,0.0,30.0,19.6,0.198096,0.0,46.30537836,0.0,0.0,27.96,27.96,2,19.0,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.17666533333333334,0.025327106866802302,0.152445,0.204604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.355820560000005,1.1373083038684868,44.26692996,46.44471036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04769699999999999,0.0,0.0,2.1777792000000034,0.0,0.0,0.17666533333333334,0.05215900000000001,4.049281314168378,7.1616294349540075,-11.85939553219448,4.862023653088042,4.049281314168378,1051.5,0.0,0.00903471231573942,0,0,0
other,usilxuppasemubllopkaafesmlibmsdf,19593.0,0.0,0.0,0.0,0.0,3412.67,0.0,2886.5,0.0,0.0,17.55,0.143166,0.0,44.31137796,0.0,0.0,17.45,17.45,1,243.99,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.14725083333333336,0.0019454004417568803,0.145047,0.148825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34100536,0.09154366240108021,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037780000000000036,0.0,0.0,0.17777879999999868,0.0,0.0,0.14725083333333336,0.0037780000000000036,3.4962354551676933,6.044678055190539,-5.946123521681997,26.018396846254927,3.4962354551676933,19593.0,0.0,0.012452916858061554,0,1,0
missing,usilxuppasemubllopkaafesmlibmsdf,41814.0,0.0,4159.0,,,,,4107.43,4159.0,0.0,129.97,0.1165089999999999,0.101397,40.606701,0.0,412.54,10.16,10.16,1,477.42,3,lxidpiddsbxsbosboudacockeimpuepw,30.45,0.12460291666666663,0.004285461775443589,0.119514,0.128069,0.10433591666666668,0.0019167305713984324,0.101673,0.105842,0.07404433333333334,0.0006719475538697227,0.073719,0.075482,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.008554999999999993,-0.0027830000000000077,0.0017089999999999883,0.0,0.0,0.0,0.02026699999999995,0.008161000000000085,3.2251882272416155,9.296977660972404,-2.6938239159001314,18.199737187910642,3.2251882272416155,41814.0,1.19357153106615,0.011417706988090113,0,0,0
other,,37969.0,0.0,3407.0,,,,,3879.98,3407.0,0.0,130.68,0.114604,0.098262,40.606701,0.0,330.3,44.64,44.64,1,407.98,11,ldkssxwpmemidmecebumciepifcamkci,33.0,0.12239216666666665,0.004237484906561123,0.117595,0.126098,0.10226774999999998,0.002088773416712186,0.099911,0.1040799999999999,0.07297908333333333,0.0017805847588175526,0.069645,0.07399,40.68815609999999,0.07368135241304521,40.56596939999999,40.728885,24.4128927,0.04420881144782419,24.33958068,24.43733004,16.2752634,0.029472540965216162,16.22638872,16.29155496,-0.008502999999999983,-0.004063999999999998,0.003703999999999999,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020124416666666672,0.008161000000000002,10.76249144421629,2.8580814717477003,-9.132720105124836,9.789750328515112,10.76249144421629,37969.0,1.0767731570491716,0.010745081513866576,0,0,0
kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,41214.0,0.0,3538.0,505.52,505.52,5739.26,352.08,4294.49,3538.0,0.0,146.56,0.1153599999999999,0.100243,40.606701,0.0,352.08,3.72,3.72,1,505.47,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,0.12555483333333328,0.004596987706063229,0.118353,0.1292299999999999,0.10514041666666667,0.0023179164805070293,0.101898,0.107004,0.0748165,0.00023780568844026067,0.074299,0.074934,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.0108769999999999,-0.005105999999999999,-0.0006130000000000024,0.0,0.0,0.0,0.020414416666666615,0.008160999999999904,4.158795345653662,10.11826544021025,-1.8725361366622864,2.0039421813403417,4.158795345653662,41214.0,1.030135390886592,0.012264521764448975,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,2012791.0,0.0,218619.0,,,,,547.35,346.0,0.0,16.12,0.144902,0.0,44.31137796,0.0,50.79,21.52,21.52,1,50.38,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14887133333333327,0.001861760766456034,0.146788,0.15125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.35582046,0.09284205479503417,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.14887133333333327,0.004461999999999994,4.528405201916495,5.683311432325887,-6.307490144546649,54.33639947437582,4.528405201916495,2012791.0,1.3033782444376987,2.5029921139353267e-05,0,0,0
kkklcdamwfafdcfwofuscwfwadblfmce,lmkebamcaaclubfxadlmueccxoimlema,20429.0,0.0,0.0,,,,,869.54,0.0,0.0,120.45,0.120372,0.103487,40.606701,0.0,0.0,60.39,60.39,1,111.64,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,26.6,0.12779733333333335,0.003931592860946112,0.123388,0.131549,0.10726091666666666,0.0019289257235491745,0.105155,0.109324,0.07648824999999997,0.001333051872754578,0.074278,0.0772549999999999,40.68815609999999,0.07368135241304521,40.56596939999999,40.728885,24.4128927,0.04420881144782419,24.33958068,24.43733004,16.2752634,0.029472540965216162,16.22638872,16.29155496,-0.006756000000000012,-0.0028650000000000064,0.002923000000000009,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020536416666666682,0.008161000000000002,5.806981519507187,2.3324572930354797,-9.658344283837057,69.67805519053876,5.806981519507187,20429.0,0.0,0.0054647804591512065,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,5957.0,0.0,794.0,,,,,510.87,315.0,0.0,18.47,0.1457109999999999,0.0,44.31137796,0.0,46.17,24.4,24.4,1,50.71,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.14985533333333334,0.0020002917211489305,0.1476,0.152062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.35582046,0.09284205479503417,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037669999999999926,0.0,0.0,0.17777879999999868,0.0,0.0,0.14985533333333334,0.004461999999999994,5.566050650239562,5.223390275952694,-6.307490144546649,66.78712220762155,5.566050650239562,5957.0,1.5994628168541212,0.008512674164848077,0,0,0
other,usilxuppasemubllopkaafesmlibmsdf,6047.0,0.0,0.0,,,,,913.0,0.0,0.0,19.54,0.147506,0.0,45.80687796,0.0,0.0,17.13,17.13,1,86.43,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.15070391666666666,0.0021853509582229693,0.147983,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40674526,0.48433327284528027,44.26692996,45.94470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003044999999999992,0.0,0.0,1.6777787999999987,0.0,0.0,0.15070391666666666,0.004461999999999994,4.1067761806981515,10.74244415243101,-1.2483574244415243,49.27726675427069,4.1067761806981515,6047.0,0.0,0.014293037870018193,0,0,0
apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1938393.0,0.0,312684.0,609.1,609.1,4286.56,513.03,3426.48,3537.0,0.0,51.6,0.143166,0.0,44.31137796,0.0,513.03,11.95,11.95,1,279.26,3,lxidpiddsbxsbosboudacockeimpuepw,13.85,0.14713683333333336,0.002098481261784496,0.144363,0.148825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31137526,0.08040384935337197,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037780000000000036,0.0,0.0,0.17777879999999868,0.0,0.0,0.14713683333333336,0.0044620000000000215,3.3319644079397674,8.015768725361367,-3.9750328515111693,39.98028909329829,3.3319644079397674,1938393.0,1.9357312990709314,0.0001440677922382097,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,9141.0,0.0,1592.0,,,,,419.22,523.0,0.0,16.32,0.142881,0.0,46.30537836,0.0,74.39,29.5,29.5,1,30.9,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.15650718181818182,0.02207254156103543,0.139842,0.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.894588469090905,0.08584296105556247,45.76093116,45.94470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04974100000000001,0.0,0.0,0.1837787999999989,0.0,0.0,0.15650718181818182,0.04295299999999999,3.8357289527720737,8.639947437582128,-21.97766097240473,3.383705650459921,3.8357289527720737,9141.0,2.089924515917296,0.003380374138496882,0,0,0
other,ewpakwlliwisiwduibdlfmalxowmwpci,4259.0,0.0,0.0,,,,,632.17,0.0,0.0,16.74,0.144902,0.0,44.31137796,0.0,0.0,14.64,14.64,1,64.34,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0.14783083333333327,0.0012672522769098936,0.146788,0.15125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.355820359999996,0.09284215924197538,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013419999999998988,0.0,0.0,0.17777879999999868,0.0,0.0,0.14783083333333327,0.004461999999999994,3.5181382614647503,6.241787122207621,-5.683311432325887,17.772667542706962,3.5181382614647503,4259.0,0.0,0.015106832589809816,0,0,0
other,lmkebamcaaclubfxadlmueccxoimlema,12199.0,0.0,0.0,,,,,1811.9,0.0,0.0,21.1,0.145877,0.0,44.31137796,0.0,0.0,23.4,23.4,1,156.21,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0.14916481818181818,0.002103496176282796,0.147173,0.151635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.266930178181816,4.854238995783257e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002031000000000005,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14916481818181818,0.004461999999999994,4.974674880219028,1.938239159001314,-9.789750328515112,59.69119579500657,4.974674880219028,12199.0,0.0,0.012805147962947783,0,0,0
sfisfxfcocfpcmckuekokxuseixdaoeu,usilxuppasemubllopkaafesmlibmsdf,13859.0,0.0,0.0,0.0,0.0,497.77,0.0,8.83,0.0,0.0,18.26,0.146694,0.0,44.31137796,0.0,0.0,30.22,30.22,1,0.88,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.15121008333333333,0.0023166127882333055,0.148586,0.153133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40026526,0.08040348753813052,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045469999999999955,0.0,0.0,0.17777879999999868,0.0,0.0,0.15121008333333333,0.004461999999999994,4.799452429842574,2.431011826544021,-9.559789750328514,57.58869908015768,4.799452429842574,13859.0,0.0,6.349664477956563e-05,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,110534.0,0.0,7546.0,,,,,3485.92,2797.0,0.0,131.87,0.1169099999999999,0.100572,40.606701,0.0,272.68,32.1,32.1,1,416.74,4,lxidpiddsbxsbosboudacockeimpuepw,26.61,0.12455424999999999,0.004096907372973831,0.119916,0.128077,0.10424024999999999,0.0018423917816991827,0.102232,0.106401,0.07527483333333333,0.0014808353805343848,0.07327,0.076311,40.6745798,0.08021409643117337,40.56596939999999,40.728885,24.404746919999997,0.04812845785870219,24.33958068,24.43733004,16.26983288,0.03208563857246768,16.22638872,16.29155496,-0.007793999999999995,-0.002897999999999998,0.0029870000000000035,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020314,0.008161000000000002,3.7426420260095825,3.088042049934297,-8.902759526938238,44.908015768725356,3.7426420260095825,110534.0,0.8192230444930972,0.003770242640273581,0,0,0
missing,lmkebamcaaclubfxadlmueccxoimlema,13332.0,0.0,0.0,,,,,1258.31,0.0,0.0,132.68,0.1001669999999999,0.091892,58.99595196,0.0,0.0,-1.3,-1.3,2,103.38,8,ldkssxwpmemidmecebumciepifcamkci,25.0,0.09674691666666667,0.03060626091759757,0.0,0.108254,0.09520208333333334,0.0018003650366388184,0.093181,0.096908,0.07117041666666667,0.024905410461687868,0.0,0.095375,59.09457098000001,0.11653856283708777,58.93677408,59.17346796,24.34440425,17.941260673068804,0.0,36.490689,8.35657456,0.01647921311025198,8.33426016,8.36773104,-0.0059020000000000045,-0.003726999999999994,-0.024385000000000004,0.23669388000000424,36.421576,0.0334708800000012,0.0015448333333333286,0.108254,7.534565366187543,3.876478318002628,-8.114323258869907,89.71747700394218,7.534565366187543,6666.0,0.0,0.0077542754275427535,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,79090.0,0.0,3319.0,,,,,2690.38,2191.0,0.0,130.47,0.114025,0.097683,40.606701,0.0,201.4,12.36,12.36,1,311.76,6,ldkssxwpmemidmecebumciepifcamkci,19.8,0.12211708333333332,0.004575732260490865,0.116682,0.125976,0.10149966666666667,0.002187362851111867,0.098077,0.103395,0.0719435833333333,0.0011316548990774533,0.0703169999999999,0.0733549999999999,40.6202755,0.08021343175089056,40.56596939999999,40.728885,24.372163139999998,0.04812894531334687,24.33957804,24.43733004,16.248109359999997,0.032086702171075954,16.22638296,16.29155496,-0.008961999999999998,-0.004064999999999999,0.001818999999999904,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020617416666666652,0.0081289999999999,6.417522245037645,6.9973718791064385,-4.993429697766097,5.683311432325887,6.417522245037645,79090.0,0.5035782020482994,0.003941838411935769,0,0,0
missing,,5162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,24.33,24.33,1,80.3,5,lxidpiddsbxsbosboudacockeimpuepw,13.86,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,5.119780971937029,10.578186596583443,-1.3469119579500657,61.432325886990796,5.119780971937029,5162.0,0.0,0.015555986051917861,0,1,0
kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,88178.0,0.0,6094.0,852.91,852.91,11681.62,611.08,9070.33,6094.0,0.0,145.41,0.115744,0.098858,40.606701,0.0,611.08,32.88,32.88,1,719.37,6,lxidpiddsbxsbosboudacockeimpuepw,33.0,0.12317908333333333,0.003976792939459287,0.118746,0.126907,0.10263425,0.001989345169784634,0.100513,0.104682,0.07200016666666666,0.0013661189774708785,0.069076,0.072612,40.7017324,0.06341481129372341,40.56596939999999,40.728885,24.421038479999996,0.03804888677623239,24.33958068,24.43733004,16.28069392,0.025365924517487648,16.22638872,16.29155496,-0.006195999999999993,-0.0023050000000000015,0.003481999999999999,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02054483333333333,0.008160999999999988,5.960301163586585,1.445466491458607,-10.4796320630749,27.562417871222074,5.960301163586585,88178.0,0.8293225067477148,0.008158157363514709,0,1,1
other,ewpakwlliwisiwduibdlfmalxowmwpci,22333.0,0.0,2237.0,,,,,2377.86,2237.0,0.0,143.04,0.1152369999999999,0.100123,40.606701,0.0,226.86,9.93,9.93,1,234.39,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,52.5,0.12419108333333333,0.004500699268059928,0.118238,0.128069,0.10377558333333331,0.002265792875807673,0.1010929999999999,0.105842,0.07345266666666667,0.0003780676546798906,0.073139,0.074205,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.009830999999999993,-0.004061000000000009,0.00043199999999998795,0.0,0.0,0.0,0.020415500000000017,0.008160999999999988,5.122518822724161,10.545335085413928,-1.445466491458607,7.293035479632063,5.122518822724161,22333.0,1.2019880893744683,0.010495231272108538,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,31653.0,0.0,124.0,,,,,82.03,124.0,0.0,129.6,0.120372,0.103487,40.606701,0.0,12.19,108.9,108.9,1,10.32,5,lxidpiddsbxsbosboudacockeimpuepw,48.0,0.12779733333333335,0.003931592860946112,0.123388,0.131549,0.10726091666666666,0.0019289257235491745,0.105155,0.109324,0.07648824999999997,0.001333051872754578,0.074278,0.0772549999999999,40.68815609999999,0.07368135241304521,40.56596939999999,40.728885,24.4128927,0.04420881144782419,24.33958068,24.43733004,16.2752634,0.029472540965216162,16.22638872,16.29155496,-0.006756000000000012,-0.0028650000000000064,0.002923000000000009,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020536416666666682,0.008161000000000002,4.826830937713894,2.102496714848883,-9.888304862023652,57.91721419185282,4.826830937713894,31653.0,0.047009762107857074,0.0003260354468770733,0,0,0
cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,463646.0,0.0,40551.0,,,,,2858.82,0.0,0.0,117.54,0.1152369999999999,0.100123,40.606701,0.0,0.0,11.04,11.04,1,372.55,3,lxidpiddsbxsbosboudacockeimpuepw,33.0,0.12213983333333334,0.0038671131077172845,0.117093,0.125254,0.10208741666666667,0.0015786067768955702,0.098947,0.103116,0.07192275,0.001376398338550156,0.07112,0.074205,40.6066995,0.07368062880357985,40.56596939999999,40.728885,24.36401714,0.04420934212371422,24.33957804,24.43733004,16.24267836,0.029473698882483673,16.22638296,16.29155496,-0.007016000000000008,-0.0013350000000000029,0.003030999999999992,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02005241666666667,0.008161000000000002,2.5270362765229293,9.264126149802891,-2.6938239159001314,26.741130091984232,2.5270362765229293,463646.0,1.0495334802845275,0.0008035225150222369,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,10602.0,0.0,951.0,,,,,1122.03,951.0,0.0,129.61,0.120372,0.103487,40.606701,0.0,98.66,36.22,36.22,1,137.56,4,lxidpiddsbxsbosboudacockeimpuepw,20.0,0.12779733333333335,0.003931592860946112,0.123388,0.131549,0.10726091666666666,0.0019289257235491745,0.105155,0.109324,0.07648824999999997,0.001333051872754578,0.074278,0.0772549999999999,40.68815609999999,0.07368135241304521,40.56596939999999,40.728885,24.4128927,0.04420881144782419,24.33958068,24.43733004,16.2752634,0.029472540965216162,16.22638872,16.29155496,-0.006756000000000012,-0.0028650000000000064,0.002923000000000009,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020536416666666682,0.008161000000000002,3.802874743326489,2.3653088042049935,-9.559789750328514,45.630749014454665,3.802874743326489,10602.0,1.0764006791171477,0.012974910394265233,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,21553.0,0.0,0.0,0.0,0.0,3607.54,0.0,3213.49,0.0,0.0,16.09,0.144149,0.0,44.31137796,0.0,0.0,19.28,19.28,1,301.91,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14828216666666663,0.002029118206751309,0.146033,0.150495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.38545035999999,0.08753223022606474,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003400999999999904,0.0,0.0,0.17777879999999868,0.0,0.0,0.14828216666666663,0.004461999999999994,2.729637234770705,3.252299605781866,-8.672798948751643,32.75295663600526,2.729637234770705,21553.0,0.0,0.01400779473855148,0,1,1
apdekpcbwosbxepsfxclislboipuxpop,,348859.0,0.0,53135.0,,,,,2767.31,2368.0,0.0,142.63,0.1165089999999999,0.101397,40.606701,0.0,218.34,4.46,4.46,1,364.43,5,ldkssxwpmemidmecebumciepifcamkci,100.0,0.12589958333333331,0.004202332717093148,0.121139,0.1293,0.10542591666666666,0.0021467375441197576,0.102994,0.107163,0.0751985,2.7806147129400288e-05,0.075167,0.075221,40.565971499999996,1.8537431438474394e-06,40.56596939999999,40.565973,24.339579139999998,1.3594116379235292e-06,24.33957804,24.33958068,16.22638536,2.965989026474443e-06,16.22638296,16.22638872,-0.008161000000000002,-0.004168999999999992,-5.3999999999998494e-05,3.600000006542814e-06,-2.640000001719045e-06,-5.760000000520904e-06,0.020473666666666654,0.008161000000000002,5.032169746748802,11.629434954007884,-0.36136662286465177,60.381077529566355,5.032169746748802,348859.0,1.8277298278100895,0.0010446340785245614,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,10019.0,0.0,0.0,,,,,775.26,0.0,0.0,16.34,0.236794,0.0,44.31137796,0.0,0.0,-1.23,-1.23,1,335.8,3,ldkssxwpmemidmecebumciepifcamkci,13.2,0.24157541666666668,0.002299366966573575,0.238957,0.243436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28174526,0.051320570955548775,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004479000000000011,0.0,0.0,0.17777879999999868,0.0,0.0,0.24157541666666668,0.0044620000000000215,3.164955509924709,10.019710906701707,-1.9710906701708277,37.97634691195795,3.164955509924709,10019.0,0.0,0.03351631899391157,0,0,0
